cost,genes
0.0006869029102765928,"[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0. 72. 36. 78. 64. 27. 37. 74. 59. 17. 47. 52. 44. 71.
 56. 44. 62. 39. 41. 32. 54. 19. 65. 69. 15. 11. 27.  5. 57. 48. 56. 29.
 79. 42. 49. 11. 72. 48. 75.  7.  5.]"
0.0006869029102765928,"[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0. 72. 36. 78. 64. 27. 37. 74. 59. 17. 47. 52. 44. 71.
 56. 44. 62. 39. 41. 32. 54. 19. 65. 69. 15. 11. 27.  5. 57. 48. 56. 29.
 79. 42. 49. 11. 20. 48. 75.  7.  5.]"
0.0006448716577899382,"[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0. 38. 36. 78. 64. 27. 24. 74. 59. 17. 51. 52. 44. 71.
 56. 79. 62. 39. 41. 32. 54. 19. 65. 69. 15. 57.  1. 18. 33. 53. 60. 33.
 18.  2.  8. 40. 65. 29. 32.  8. 37.]"
0.0006448716577899382,"[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0. 38. 36. 78. 64. 27. 24. 74. 59. 17. 51. 52. 44. 71.
 56. 79. 62. 39. 41. 32. 54. 19. 65. 69. 15. 57.  1. 18. 33. 53. 60. 33.
 18.  2.  8. 40. 65. 29. 32.  8. 37.]"
0.0006448716577899382,"[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0. 38. 36. 78. 64. 27. 24. 74. 59. 17. 51. 52. 44. 71.
 56. 79. 62. 39. 41. 32. 54. 19. 65. 69. 15. 57. 46. 18. 33. 53. 60. 33.
 18.  2.  8. 40. 65. 29. 32.  8. 37.]"
0.0006448716577899382,"[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0. 38. 36. 78. 64. 27. 24. 74. 59. 17. 51. 52. 44. 71.
 56. 79. 62. 39. 41. 32. 54. 19. 65. 69. 15. 57. 46. 18. 33. 53. 60. 33.
 18.  2.  8. 40. 65. 29. 32.  8. 37.]"
0.0006448716577899382,"[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0. 38. 36. 78. 64. 27. 24. 74. 59. 17. 51. 52. 44. 71.
 56. 79. 62. 39. 41. 32. 54. 19. 65. 69. 15. 57. 46. 18. 33. 53. 60. 33.
 18.  2.  8. 40. 65. 29. 32.  8. 37.]"
0.0006373876439545363,"[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0. 38. 26. 78. 64. 27. 24. 60. 42. 69. 62. 35.  1. 10.
 56. 29. 21. 39. 28. 45. 67. 23. 20. 69. 15. 57.  1. 18. 33. 65. 44. 32.
 71. 44. 79. 22. 14. 65. 32.  8. 37.]"
0.0006373876439545363,"[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0. 38. 36. 78. 64. 27. 24. 74. 59. 17. 51. 52. 44. 71.
 56. 79. 62. 39. 41. 32. 54. 19. 65. 69. 15. 57.  1. 18. 23. 53.  9. 33.
 18.  2.  8. 40. 65. 29. 32.  8. 37.]"
0.0006298194685660281,"[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0. 38. 26. 78. 64. 27. 24. 60. 42. 69. 62. 35.  1. 10.
 56. 29. 21. 27. 28. 45. 67. 23. 20. 69. 15. 57.  1. 18. 33. 65. 44. 30.
 71. 44. 79. 22. 14. 65. 32.  8. 37.]"
0.0006298194685660281,"[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0. 38. 26. 78. 64. 27. 24. 60. 42. 69. 62. 35.  1. 10.
 56. 29. 21. 27. 28. 45. 67. 23. 20. 69. 15. 57.  1. 18. 33. 65. 44. 30.
 71. 44. 79. 22. 14. 65. 32.  8. 37.]"
0.0006298194685660281,"[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0. 38. 26. 78. 64. 27. 24. 60. 42. 69. 62. 35.  1. 10.
 56. 29. 21. 27. 28. 45. 67. 23. 20. 69. 15. 57.  1. 18. 33. 65. 44. 30.
 71. 44. 79. 22. 14. 65. 32.  8. 37.]"
0.0006298194685660281,"[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0. 38. 26. 78. 64. 27. 37. 74. 59. 17. 47. 35.  1. 10.
 56. 29. 21. 39. 28. 45. 67. 23. 20. 69. 15. 57.  1. 18. 33. 65. 44. 25.
 71. 44. 79. 22. 14. 65. 32.  8. 37.]"
0.0006298194685660281,"[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0. 38. 26. 78. 64. 27. 24. 60. 42. 69. 62. 35.  1. 10.
 56. 29. 21. 27. 28. 45. 67. 23. 20. 69. 15. 57.  1. 18. 33. 65. 44. 30.
 71. 44. 79. 22. 30. 65. 32.  8. 37.]"
0.0006126937238856373,"[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0. 29. 36. 78. 64. 27. 37. 11. 59. 17. 47. 52. 44. 71.
 56. 44. 62. 39. 41. 32. 24. 19. 80. 69. 15. 57.  1. 18. 33. 65. 23. 40.
 79. 42. 55. 10. 72. 48. 75.  8. 53.]"
0.0006126937238856373,"[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0. 29. 36. 78. 64. 27. 37. 11. 59. 17. 47. 52. 44. 71.
 56. 44. 62. 39. 41. 32. 24. 19. 80. 69. 15. 57.  1. 18. 33. 65. 23. 40.
 79. 42. 55. 10. 72. 48. 75.  8. 53.]"
0.0006126937238856373,"[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0. 29. 36. 78. 64. 27. 37. 11. 59. 17. 47. 52. 44. 71.
 56. 44. 62. 39. 41. 32. 24. 19. 80. 69. 15. 57.  1. 18. 33. 65. 23. 40.
 79. 42. 55. 10. 72. 48. 75.  8. 53.]"
0.0006126937238856373,"[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0. 38. 36. 78. 64. 27. 24. 74. 42. 69. 62. 35.  1. 10.
 56. 29. 21. 27. 28. 45. 67. 23. 20. 69. 15. 57. 46. 18. 33. 53. 44. 30.
 71. 44. 79. 22. 14. 65. 32.  8. 37.]"
0.0006126937238856373,"[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0. 29. 36. 78. 64. 27. 37. 11. 59. 17. 47. 52. 44. 71.
 56. 44. 62. 39. 41. 32. 24. 19. 80. 69. 15. 57.  1. 18. 33. 65. 23. 40.
 79. 50. 55. 10. 72. 48. 75.  8. 53.]"
0.0006126937238856373,"[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0. 29. 36. 51. 64. 27. 37. 11. 59. 17. 47. 52. 44. 71.
 38.  9. 62. 39. 41. 32. 24. 19. 80. 69. 15. 57.  1. 18. 33. 65. 23. 40.
 79. 42. 55. 10. 72. 48. 75.  8. 53.]"
0.0006126937238856373,"[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0. 29. 36. 78. 64. 27. 37. 11. 59. 17. 47. 52. 44. 71.
 56. 44. 62. 39. 41. 32. 24. 19. 80. 69. 15. 57.  1. 18. 33. 65. 23. 70.
 79. 42. 55. 10. 72. 48. 75.  8. 53.]"
0.0006126937238856373,"[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0. 29. 36. 78. 64. 27. 37. 11. 59. 17. 47. 52. 44. 71.
 56. 44. 62. 39. 41. 32. 24. 19. 80. 69. 15. 57.  1. 18. 33. 65. 23. 68.
 79. 42. 55. 10. 72. 48. 75.  8. 53.]"
0.0006126937238856373,"[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0. 29. 36. 78. 64. 73. 37. 11. 59. 17. 47. 52. 44. 71.
 38.  9. 62. 39. 41. 32. 24. 19. 80. 69. 15. 57.  1. 18. 33. 65. 23. 40.
 79. 42. 55. 10. 72. 48. 75.  8. 53.]"
0.0006126937238856373,"[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0. 29. 36. 78. 64. 73. 37. 11. 59. 17. 47. 52. 44. 71.
 38.  9. 62. 39. 41. 32. 24. 19. 80. 69. 15. 57.  1. 18. 33. 65. 23. 40.
 79. 42. 55. 10. 54. 48. 75.  8. 53.]"
0.0006126937238856373,"[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0. 29. 36. 78. 64. 27. 37. 74. 59. 17. 70. 52. 44. 26.
 56. 22. 62. 39. 41. 32. 24. 19. 80. 69. 15. 57.  1. 18. 33. 65. 23. 40.
 79. 42. 55. 10. 72. 48. 75.  8. 53.]"
0.000610368470925407,"[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0. 29. 36. 78. 64. 73. 37. 11. 59. 17. 47. 52. 44. 71.
 38.  9. 62. 39. 41. 32. 24. 19. 67. 69. 15. 57.  1. 18. 33. 65. 23. 40.
 73. 42. 55. 10. 72. 48. 75.  8. 53.]"
0.000610368470925407,"[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0. 29. 36. 78. 64. 73. 37. 11. 59. 17. 47. 52. 44. 71.
 38.  9. 62. 39. 41. 32. 24. 19. 67. 69. 15. 57.  1. 18. 33. 65. 23. 40.
 73. 42. 55. 10. 72. 48. 75.  8. 53.]"
0.000556321936749951,"[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0. 29. 36. 51. 64. 13. 37. 11. 59. 17. 47. 52. 44. 71.
 38.  9. 62. 39. 41. 32. 24. 19. 80. 69. 15. 57.  1. 18. 33. 46. 23. 40.
 79. 42. 55. 10. 72. 48. 75. 45. 53.]"
0.000556321936749951,"[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0. 29. 36. 51. 64. 13. 37. 11. 59. 17. 47. 52. 44. 71.
 38.  9. 62. 39. 41. 32. 24. 19. 80. 69. 15. 57.  1. 18. 33. 46. 23. 40.
 79. 42. 55. 10. 72. 48. 75. 45. 53.]"
0.000556321936749951,"[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0. 29. 36. 51. 64. 13. 37. 11. 59. 17. 47. 52. 44. 71.
 38.  9. 62. 39. 41. 32. 24. 19. 80. 69. 15. 57.  1. 18. 33. 46. 23. 40.
 79. 42. 55. 10. 72. 48. 75. 45. 53.]"
0.000556321936749951,"[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0. 29. 36. 78. 68. 27. 37. 74. 59. 17. 70. 52. 44. 71.
 56.  9. 62. 39. 28. 45. 24. 19. 80. 69. 15. 57.  1. 18. 33. 65. 23. 40.
 79. 42. 55. 10. 72. 48. 75. 49. 53.]"
0.0005485350066717498,"[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0. 29. 36. 78. 64. 73. 37. 11. 59. 17. 47. 52. 44. 71.
 38.  9. 62. 39. 41. 32. 24. 19. 67. 69. 15. 57.  1. 18. 33. 65. 23. 40.
 56. 42. 55. 10. 72. 48. 75.  8. 53.]"
0.0005485350066717498,"[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0. 29. 36. 78. 64. 27. 37. 11. 59. 17. 47. 52. 44. 71.
 56.  9. 62. 39. 41. 32. 24. 19. 67. 69. 15. 57.  1. 18. 33. 65. 23. 40.
 73. 42. 55. 10. 72. 48. 75.  8. 53.]"
0.0005485350066717498,"[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0. 29. 36. 78. 64. 27. 37. 11. 59. 28. 47. 52. 44. 26.
 56.  9. 62. 39. 41. 32. 24. 19. 67. 69. 15. 57.  1. 18. 33. 65. 23. 40.
 73. 42. 55. 10. 72. 48. 75.  8. 53.]"
0.0005485350066717498,"[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0. 29. 36. 78. 64. 27. 37. 11. 59. 17. 47. 52. 70. 71.
 56. 44. 62. 39. 41. 45. 24. 30. 67. 69. 15. 57.  1. 18. 33. 65. 23. 40.
 73. 42. 55. 10. 72. 48. 75.  8. 53.]"
0.0005485350066717498,"[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0. 29. 36. 78. 64. 27. 37. 11. 59. 17. 47. 52. 44. 71.
 38.  9. 62. 39. 41. 32. 24. 19. 67. 69. 15. 57.  1. 18. 33. 65. 23. 40.
 56. 42. 55. 10. 72. 48. 75.  8. 53.]"
0.0005485350066717498,"[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0. 29. 36. 78. 64. 73. 37. 11. 59. 17. 47. 52. 44. 71.
 38.  9. 62. 39. 41. 32. 24. 19. 67. 69. 15. 57.  1. 18. 33. 65. 23. 68.
 25. 42. 55. 20. 72. 48. 75.  8. 53.]"
0.0005485350066717498,"[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0. 29. 36. 78. 64. 73. 37. 11. 59. 17. 26. 52. 44. 71.
 38.  9. 62. 39. 41. 32. 24. 19. 67. 69. 15. 57.  1. 18. 33. 65. 23. 68.
 25. 42. 55. 20. 72. 48. 75.  8. 53.]"
0.0005485350066717498,"[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0. 29. 36. 78. 64. 27. 37. 11. 59. 17. 47. 52. 26. 71.
 38.  9. 62. 39. 41. 32. 24. 19. 67. 69. 15. 57.  1. 18. 33. 65. 23. 40.
 73. 42. 55. 10. 72. 48. 75.  8. 53.]"
0.0005485350066717498,"[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0. 29. 36. 78. 64. 76. 37. 11. 59. 17. 47. 52. 44. 71.
 38.  9. 62. 39. 41. 32. 24. 19. 67. 69. 15. 57.  1. 18. 33. 65. 23. 40.
 73. 42. 55. 10. 72. 48. 75.  8. 53.]"
0.0005423950562517565,"[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0. 29. 36. 78. 64. 27. 37. 11. 59. 17. 47. 52. 70. 71.
 56. 44. 62. 39. 34. 45. 24. 30. 67. 69. 15. 57.  1. 18. 33. 65. 38. 40.
 79. 42. 55. 10. 72. 48. 75. 13. 53.]"
0.0005423506622187569,"[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0. 29. 36. 78. 64. 73. 37. 11. 59. 17. 76. 52. 44. 71.
 38.  9. 62. 39. 28. 32. 24. 19. 67. 69. 15. 57.  1. 18. 33. 65. 23. 40.
 30. 42. 55. 10. 72. 48. 75.  8. 53.]"
0.0005423506622187569,"[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0. 29. 36. 78. 64. 27. 37. 11. 59. 17. 47. 52. 44. 71.
 38.  9. 62. 39. 12. 32. 24. 19. 67. 69. 15. 57.  1. 18. 33. 65. 23. 40.
 73. 42. 55. 10. 72. 48. 75.  8. 53.]"
