cost,genes
0.0009010236085762861,"[  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.  33.
  81.  15.  19.  80.  41.  22.  17. 105.  66.  43.  57.  69.  25.  79.
  91.   4.  61. 119.  26. 120.  19.  42.  65.  32.  32.  39.  25. 118.
 102.  57.  61.   5.  97.  57.  82. 115.  92.  72.   8.  14.  10.   3.
  74.  65.  20. 116.  69.  97.  36. 102. 119.  60. 115.  78.  84.  72.
  63.  15.  40.  15.  94.  11.  54.  12.  66. 117.  85.  67.  51.  48.
  65.  25. 113.  99. 115.   1.  33.  72.  27.]"
0.0009010236085762861,"[  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.  33.
  81.  15.  19.  80.  41.  22.  17. 105.  66.  43.  57.  69.  25.  79.
  91.   4.  61. 119.  26. 120.  19.  42.  65.  32.  32.  39.  25. 118.
 102.  57.  61.   5.  97.  57.  82. 115.  92.  72.   8.  14.  10.   3.
  74.  65.  20. 116.  69.  97.  36. 102. 119.  60. 115.  78.  84.  72.
  63.  15.  40.  15.  94.  11.  54.  12.  66. 117.  85.  67.  51.  48.
  65.  25. 113.  99. 115.   1.  33.  72.  27.]"
0.0009010236085762861,"[  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.  33.
  81.  15.  19.  80.  41.  22.  17. 105.  66.  43.  57.  69.  25.  79.
  91.   4.  61. 119.  26. 120.  19.  42.  65.  32.  32.  39.  25. 118.
 102.  57.  61.   5.  97.  57.  82. 115.  92.  72.   8.  14.  10.   3.
  74.  65.  20. 116.  69.  97.  36. 102. 119.  60. 115.  78.  84.  72.
  63.  15.  40.  15.  94.  11.  54.  12.  66. 117.  85.  67.  51.  48.
  65.  25. 113.  99. 115.   1.  33.  72.  27.]"
0.0009010236085762861,"[  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.  33.
  81.  15.  19.  80.  41.  22.  17. 105.  66.  43.  57.  69.  25.  79.
  91.   4.  61. 119.  26. 120.  19.  42.  65.  32.  32.  39.  25. 118.
 102.  57.  61.   5.  97.  57.  82. 115.  92.  72.   8.  14.  10.   3.
  74.  65.  20. 116.  69.  97.  36. 102. 119.  60. 115.  78.  84.  72.
  63.  15.  40.  15.  94.  11.  54.  12.  66. 117.  85.  67.  51.  48.
  65.  25. 113.  99. 115.   1.  33.  72.  27.]"
0.0009010236085762861,"[  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.  33.
  81.  15.  19.  80.  41.  22.  17. 105.  66.  43.  57.  69.  25.  79.
  91.   4.  61. 119.  26. 120.  19.  42.  65.  32.  32.  39.  25. 118.
 102.  57.  61.   5.  97.  57.  82. 115.  92.  72.   8.  14.  10.   3.
  74.  65.  20. 116.  69.  97.  36. 102. 119.  60. 115.  78.  84.  72.
  63.  15.  40.  15.  94.  11.  54.  12.  66. 117.  85.  67.  51.  48.
  65.  25. 113.  99.  47.   1.  33.  72.  27.]"
0.0009010236085762861,"[  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.  33.
  81.  15.  19.  80.  41.  22.  17. 105.  66.  43.  57.  69.  25.  79.
  91.   4.  61. 119.  26. 120.  19.  42.  65.  32.  32.  39.  25. 118.
 102.  57.  61.   5.  97.  57.  82. 115.  92.  72.   8.  14.  10.   3.
  74.  65.  20. 116.  69.  97.  36. 102. 119.  60. 115.  78.  84.  72.
  63.  15.  40.  15.  94.  11.  54.  12.  66. 117.  85.  67.  51.  48.
  65.  25. 113.  99.  47.   1.  33.  72.  27.]"
0.0009010236085762861,"[  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.  33.
  81.  15.  19.  80.  41.  22.  17. 105.  66.  43.  57.  69.  25.  79.
  91.   4.  61. 119.  26. 120.  19.  42.  65.  32.  32.  39.  25. 118.
 102.  57.  61.   5.  97.  57.  82. 115.  92.  72.   8.  14.  10.   3.
  74.  65.  20. 116.  69.  97.  36. 102. 119.  60. 115.  78.  84.  72.
  63.  15.  40.  15.  94.  11.  54.  12.  66. 117.  85.  67.  51.  48.
  65.  25. 113.  99.  77.   1.  33.  72.  27.]"
0.0008553559275011372,"[  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.  83.
  51. 106.  91.  20.  92.  23.  66.  34. 119.  67.  46. 102. 111.  80.
  49.  28.  11.  73. 104. 100. 114.  40.  87.  97.   2.  63.  67.  98.
  91.  46.  75.  25.  77.  53.   7.  88.  29.  13.  25.  21. 111.  88.
 109.  22.   4. 116.  84.  43.  96.  86.  78.  28. 108.  90.   1. 113.
  11.  67.  38.  34.   3.  13.  55. 108. 112.  85.  80.  91.  86.  58.
  16.   7. 103. 116.  59.  49.  99.  38.  37.]"
0.000773684088086195,"[  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.  83.
  51. 106.  91.  20.  76.  99.  50.   5. 117.  94.  27. 102. 111.  80.
  49.  28.  45.  73. 104. 100. 114.  42.  87.  97.   2.  77.  33. 120.
  82. 116.  56. 105. 108.  70.  20.  69.  63.  67.  53.   8.  12.  64.
  12.  58.  11.  98. 117.  85.  16.  54.  44.  94.  47.  42.  90. 119.
  11.  67.  38.  34.   3.  13.  55. 108. 112.  85.  80.  91.  86.  58.
  16.   7. 103. 116.  59.  49.  99.  38.  37.]"
0.000773684088086195,"[  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.  83.
  51. 106.  91.  20.  76.  99.  50.   5. 117.  94.  27. 102. 111.  80.
  49.  28.  45.  73. 104. 100. 114.  42.  87.  97.   2.  77.  33. 120.
  82. 116.  56. 105. 108.  70.  20.  69.  63.  67.  53.   8.  12.  64.
  12.  58.  11.  98. 117.  85.  16.  54.  44.  94.  47.  42.  90. 119.
  11.  67.  38.  34.   3.  13.  55. 108. 112.  85.  80.  91.  86.  58.
  16.   7. 103. 116.  59.  49.  99.  38.  37.]"
